hash,paths
6584f822d08b6ac64771d67b277888b6,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\2024-05-03 Sealed Personal Health Care Records (4873-1691-8715).pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\2024-05-03 Sealed Personal Health Care Records (4873-1691-8715).pdf']"
6061fbc0dd9cf31cb2b84e0c9642076b,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\6_25_2024_ARCpoint Seattle - Self-pay - Pre-Employment for ROBERT MOYER.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\6_25_2024_ARCpoint Seattle - Self-pay - Pre-Employment for ROBERT MOYER.pdf']"
d3eb0d89a8516a59fd0a1eb34409ec32,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\Gmail - UA Results 07_02_24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\Gmail - UA Results 07_02_24.pdf']"
461b75b77ef60c4294dc3a5234e51644,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\New Life_UA Results (10.11.23) Moyer, Robert.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\New Life_UA Results (10.11.23) Moyer, Robert.pdf']"
99880d10caf97d395e2c6280e646cd1a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\New Life_UA Results (4.17.24) Moyer, Robert.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\New Life_UA Results (4.17.24) Moyer, Robert.pdf']"
0545f082cec92bc11f35770dbf34285f,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Sobriety Verification_07_02_24\\Vivitrol w_ Dr Fannin 2024-05-27.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Sobriety Verification\\2024-03-21 Letter from Dr Fannin re Vivitrol.pdf']"
3c412002f50a4d547af506ca9b8abd40,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Therapist Engagement_07_02_24\\01_Read Me- Overview of Therapist Engagements.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Therapist Engagement\\Overview of Therapist Engagements for Moyer Family.pdf']"
3dfb7175948aab7ef6df649caca62da7,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Therapist Engagement_07_02_24\\Luis Merced_6_27_24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Therapist Engagement\\2024-06-27 Letter from Luis Merced re treatment update.pdf']"
fd1d07b33d5e7bd3b1b97dca9bf3bfd5,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\3_30_24\\Moyer Supervised Visitation Report, 3-30-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\3_30_24\\Moyer Supervised Visitation Report, 3-30-24.pdf']"
deca969df5cbf6edc6108e08b53e60bc,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\3_30_24\\Moyer Visitation Report^J 3-30-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\3_30_24\\Moyer Visitation Report^J 3-30-2024.pdf']"
e2a81552d086f1d98ece9dea2ade7b91,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\4_13_24\\Moyer Supervised Visitation Report, 04-13-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\4_13_24\\Moyer Supervised Visitation Report, 04-13-24.pdf']"
47baea47fe328484d5fc5aec7aef5bbc,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\4_13_24\\Moyer Visitation Report^J 04-13-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\4_13_24\\Moyer Visitation Report^J 04-13-2024.pdf']"
d10add140f2ea3cb2c7cb75b37516e8a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\4_27_24\\Fwd_ Moyer Supervised Visitation Report, 04-27-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\4_27_24\\Fwd_ Moyer Supervised Visitation Report, 04-27-24.pdf']"
f84b99fab8cd2e281fd58c76675f9e4f,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\4_27_24\\Moyer Visitation Report^J 04-27-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\4_27_24\\Moyer Visitation Report^J 04-27-2024.pdf']"
4f24aec54699441ea311a8237524f45f,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_11_24\\Fwd_ Moyer Supervised Visitation Report, 05-11-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_11_24\\Fwd_ Moyer Supervised Visitation Report, 05-11-24.pdf']"
1be7a33203831e646ea1893b105b5b01,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_11_24\\image_16894721.JPG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_11_24\\image_16894721.JPG']"
a6ee295b4c20e2c2d1a22c4adbb9d05a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_11_24\\image_17192193.JPG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_11_24\\image_17192193.JPG']"
38848a0a5ace4166f73a044c973c05bd,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_11_24\\Moyer Visitation Report^J 05-11-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_11_24\\Moyer Visitation Report^J 05-11-2024.pdf']"
ca146f96d8a5a78d0b40072ce05414b8,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_18_24\\IMG_0313.JPEG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_18_24\\IMG_0313.JPEG']"
a9cc98bf1b565db1ebf8a13bf5b21a2a,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_18_24\\IMG_0318.JPEG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_18_24\\IMG_0318.JPEG']"
cd2c16b50fcc5854a92659af23284a75,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_18_24\\IMG_0323.JPEG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_18_24\\IMG_0323.JPEG']"
e5a1e853f4f40d3e15a8518ad01a8848,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_18_24\\Moyer Supervised Visitation Report, 05-18-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_18_24\\Moyer Supervised Visitation Report, 05-18-24.pdf']"
fe45530fdf70520800b6169ad1175292,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\5_18_24\\Moyer Visitation Report^J 05-18-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\5_18_24\\Moyer Visitation Report^J 05-18-2024.pdf']"
e641e2506463638b9ad4e115cb5cb170,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_02_24\\Fwd_ FW_ Moyer Supervised Visitation Report, 06-02-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_02_24\\Fwd_ FW_ Moyer Supervised Visitation Report, 06-02-24.pdf']"
3d17a25883e3bf1da5de7d08952aef39,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_02_24\\image_50395393.JPG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_02_24\\image_50395393.JPG']"
4100d710d66402fdee379ddf21599b4b,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_02_24\\image_50752001.JPG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_02_24\\image_50752001.JPG']"
f8a2fa71f3f0ec294af5bf70350aeb49,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_02_24\\Moyer Visitation Report^J 06-02-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_02_24\\Moyer Visitation Report^J 06-02-2024.pdf']"
1a7b54328e5c71fb0bf6635092b7656d,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_16_24\\Moyer Supervised Visitation Report, 06-16-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_16_24\\Moyer Supervised Visitation Report, 06-16-24.pdf']"
d2cff3f8f5f1a0c4182243ce4e7180ba,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_16_24\\Moyer Visitation Report06-16-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_16_24\\Moyer Visitation Report06-16-2024.pdf']"
6024f9593a7df40e16f4517ac5133d13,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_30_24\\AD and Dad Visitation 6_30.jpg', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_30_24\\AD and Dad Visitation 6_30.jpg']"
6ff92a7740e1fcb47cc5c6578f079230,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_30_24\\FW_ Moyer Supervised Visitation Report, 06-30-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_30_24\\FW_ Moyer Supervised Visitation Report, 06-30-24.pdf']"
36c8dd61573bc70ecff97f85e2d4e705,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_30_24\\Moyer Supervised Visitation Report, 06-30-24.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_30_24\\Moyer Supervised Visitation Report, 06-30-24.pdf']"
9faba4288d43d0aa13c917051174ecc3,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Local Google Drive for Connor Lentz\\Not Shared\\Visitation Reports_07_02_24\\6_30_24\\Moyer Visitation Report 06-30-2024.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Lasher Share on 9_7\\Visitation Reports\\6_30_24\\Moyer Visitation Report 06-30-2024.pdf']"
f2b44a58eaa2cb4e87c3aab8fa01c69e,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\Prompt for Analyzing Text Messages.docx', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\Prompt for Analyzing Text Messages.docx']"
6f010273f2de431a1c968c792cf83f57,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\1 Jan\\1 23 Jan Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\1 23 Jan Texts.pdf']"
99c52731fe1483dc02242f6767fe3353,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\10 Oct\\10 23 Oct Texts-BigBlack.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\10 23 Oct Texts-BigBlack.pdf']"
52eb0cf65a4549308e7aca77f647bede,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\10 Oct\\10 23 Oct Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\10 23 Oct Texts.pdf']"
59195f68d5319c77a6dc4186f4bf357e,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\11 Nov\\11 23 Nov Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\11 23 Nov Texts.pdf']"
32260a0658fd700d50a9a73a690d3ba6,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\12 Dec\\12 23 Dec Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\12 23 Dec Texts.pdf']"
43cbb98577d91bdd4bf112d1a6a4e102,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\2 Feb\\2 23 Feb Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\2 23 Feb Texts.pdf']"
4c99b8ffb853e27719266ec1f15379c2,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\3 March\\3 23 March Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\3 23 March Texts.pdf']"
3905c879df3780ca965bfd6d08ad3c45,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\4 April\\4 23 April Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\4 23 April Texts.pdf']"
f86c8e76456042c34320cfd01798f5db,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\5 May\\5 23 May Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\5 23 May Texts.pdf']"
0f77300f865af105b2a08b636bca37f3,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\6 June\\6 23 June Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\6 23 June Texts.pdf']"
4da75c82dd0904915601b00a3121becf,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\7 July\\7 23 July Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\7 23 July Texts.pdf']"
7fc13314e8525293975fd69bbbfbae85,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\8 August\\8 23 August Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\8 23 August Texts.pdf']"
d47abdd37807840020de39002360f9cc,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\9 Sept\\9 23 Sept Texts.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Emails and OFW By Month\\All Texts\\9 23 Sept Texts.pdf']"
874ae5df259bf628ebf3757c9f2f7c06,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Family Pictures\\IMG_4376 (1).JPEG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Family Pictures\\IMG_4376.JPEG']"
5ee8c8d46989b592ee02bc8d43e2cb22,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Family Pictures\\IMG_4477 (1).JPEG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Family Pictures\\IMG_4477.JPEG']"
57f1ee494af95c0c16ce67b4335d8e00,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Family Pictures\\IMG_4788 (1).JPEG', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Family Pictures\\IMG_4788.JPEG']"
e67e520f7493f63f014d67dee256c41d,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Childrens DV Claim\\Parenting Plan History.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Pareting Plan History\\Parenting Plan History.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Motion\\Evidene for AI\\Dupes for Christine Character Persona\\Parenting Plan History.pdf']"
b0a46b350216358416da8d146bc289c4,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Digital DV Claims\\Moyer Seperation_ Resist Refuse.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Motion\\Evidene for AI\\Dupes for Christine Character Persona\\Moyer Seperation_ Resist Refuse.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Moyer Seperation_ Resist Refuse.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Moyer Seperation_ Resist Refuse_1.pdf']"
4140478294d375ce75d9ea41110817c8,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Email to Coner in 9_12\\Parental Alienation Behavior.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Motion\\Evidene for AI\\Dupes for Christine Character Persona\\Parental Alienation Behavior.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Parental Alienation Behavior.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Parental Alienation Behavior_1.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Parental Alienation Behavior_2.pdf']"
808bde9a819265443d4bf60cf6ed2c13,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Email to Connor on 9_6\\Attach_Denail of Visits or Cargiver Info.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Denail of Visits or Cargiver Info.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\Denail of Visits or Cargiver Info_1.pdf']"
8409eed27f0379b7a9f8e901c7dcb728,"['C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Email to Connor on 9_6\\Attach_DV ask for Pareting Plan.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\DV ask for Pareting Plan.pdf', 'C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Sent to Connor\\DV ask for Pareting Plan_1.pdf']"
8ac26b742555d736ccfc1fbab822f81e,"[""C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Conner Files (older)\\Workbench\\Sent_Email to Connor on 9_6\\Email_Key Issues Affecting Our Family's Current Parenting Arrangement.pdf"", ""C:\\Users\\robmo\\OneDrive\\Desktop\\EVA CLeanup\\Phase II Evidence\\Motion\\Evidene for AI\\Dupes for Christine Character Persona\\Email_Key Issues Affecting Our Family's Current Parenting Arrangement.pdf""]"
